LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
160000.0,2,2.0,1.0,34.0,0.0,2.0,0.0,7.0,8.0,7.0,16606.799,13204.68,31885.666,28841.389,7184.6426,5181.229,3000.0,1200.0,0.0,0.0,0.0,0.0,1
120000.0,2,2.0,1.0,31.0,-2.0,-2.0,-1.0,-1.0,0.0,-1.0,316.0,-310.8747,8829.635,0.0,1383.6426,390.0,1745.115,3378.7341,1285.6342,1689.8175,13616.516,10290.093,0
210000.0,2,2.0,1.0,31.0,1.0,0.0,0.0,-1.0,0.0,0.0,133070.3,131751.44,95452.73,41226.117,65501.656,56393.016,2200.0,0.0,5000.0,2603.7183,16000.0,2566.5703,0
50000.0,1,2.0,2.0,28.0,2.0,0.0,2.0,2.0,0.0,0.0,38945.863,75954.25,63046.184,47248.28,49759.402,91991.82,2000.0,1700.0,1464.4753,800.0,4369.226,1578.0134,1
50000.0,1,2.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,42403.004,41198.15,46821.82,130808.62,77058.8,49223.406,2400.0,3355.4868,2000.0,2279.6865,1016.9491,800.0,1
70000.0,1,3.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,9183.138,3245.7625,1170.0,9885.453,3748.6025,0.0,4000.0,3000.0,1000.0,0.0,42.378235,379.08948,0
230000.0,2,1.0,1.0,31.0,0.0,-1.0,0.0,0.0,0.0,-1.0,49729.87,59550.633,68894.68,33841.137,45430.324,26858.88,13388.201,5108.2266,6470.7407,4500.0,330982.0,14996.873,0
150000.0,2,2.0,0.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,89937.516,81999.77,167030.67,60937.242,19955.475,27360.512,368199.0,7336.019,7198.8125,3000.0,1804.6824,0.0,0
80000.0,2,1.0,2.0,36.0,1.0,2.0,2.0,0.0,0.0,0.0,9018.159,11848.403,1394.4904,738.7976,6550.6577,18856.994,1401.2902,0.0,6392.4556,0.0,1000.0,1237.241,0
800000.0,2,2.0,1.0,37.0,-1.0,0.0,0.0,0.0,0.0,0.0,396.0,308.57462,4771.3936,989.5531,984.7315,826.3693,1600.0,8095.5845,0.0,2000.0,580.1952,682.737,0
80000.0,2,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,39635.973,60166.75,36507.625,40030.516,25262.676,20058.479,4391.076,1056.3086,1000.0,1000.0,0.0,177.50752,1
140000.0,2,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,86105.83,81021.63,81174.95,43335.32,110831.9,961664.0,3159.233,2200.0,5000.0,4217.3765,20000.0,1200.0,0
200000.0,1,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,92962.805,58040.363,78339.93,115034.21,30321.572,14648.117,3000.0,3300.0,3000.0,1783.7854,1722.5903,3100.0,0
50000.0,2,2.0,2.0,34.0,0.0,0.0,2.0,2.0,0.0,0.0,25650.797,26993.205,8554.548,1990.7013,2693.549,987.3966,3600.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,1,6.0,1.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,25591.041,50704.258,146692.39,891586.0,47572.57,28883.566,836.4576,2010.0916,3132.3047,0.0,0.0,1500.0,1
800000.0,1,2.0,1.0,34.0,0.0,0.0,0.0,0.0,-1.0,-1.0,144891.6,83804.734,67329.305,46103.74,863.0133,-150953.0,368199.0,415552.0,3003.1177,1600.0,0.0,0.0,0
240000.0,2,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,127784.03,89443.5,98791.42,201176.12,100810.984,85172.1,5474.8525,5398.879,4000.0,7000.0,5212.403,10343.811,0
180000.0,2,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,-1.0,18835.953,20663.164,3958.1973,2923.2156,3808.2202,1236.0804,10998.702,1500.0,2000.0,1875.4125,1400.0,804.8067,0
220000.0,2,2.0,1.0,27.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,6006.9,8945.046,0.0,5256.0117,1097.7249,-150953.0,368199.0,326.0,0.0,826.06696,0.0,3000.0,0
800000.0,1,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,743970.0,578971.0,891586.0,927171.0,961664.0,368199.0,415552.0,400972.0,432130.0,33465.21,422000.0,0
390000.0,1,1.0,2.0,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,390.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,1.8862308,2.0,31.0,0.0,2.0,0.0,7.0,2.0,2.0,-3801.5364,0.0,-25443.0,0.0,390.0,4761.9517,398.55457,0.0,1219.3243,0.0,0.0,0.0,0
220000.0,2,1.0,2.0,21.0,-1.0,0.0,-1.0,0.0,0.0,0.0,390.0,539.4862,2336.7754,16320.365,1202.0708,802.76807,2000.0,4522.3687,11520.742,0.0,738.2062,1000.0,1
160000.0,1,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,47285.31,55537.17,87299.95,24647.984,50512.656,87577.83,368199.0,10000.0,400972.0,0.0,330982.0,3738.2983,1
50000.0,1,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9933.929,16383.223,14924.984,20571.441,19817.217,17150.037,573.4321,1600.0,2000.0,323.78784,1433.1387,1000.0,0
486429.2,2,2.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,743970.0,576878.75,891586.0,927171.0,961664.0,8000.0,19999.701,400972.0,9033.487,16432.787,422000.0,0
80000.0,2,6.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,40157.203,39035.47,36814.637,30014.121,76925.875,303248.12,2131.963,1972.3643,1700.0,5000.0,1000.0,1500.0,0
120000.0,2,1.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,1.5523987,26005.693,46637.434,29065.209,55209.0,28749.643,55309.74,2175.6907,1000.0,1000.0,1500.0,700.0,178.11467,1
50000.0,2,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,78365.57,99793.98,44341.234,71230.02,90773.984,56852.523,2632.3616,2116.025,2147.5889,2704.0823,117.17207,2000.0,0
230000.0,2,2.0,2.0,39.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,989.7264,1649.9308,827.1152,24141.871,9521.232,9807.14,2138.1367,1000.0,2069.907,0.0,1700.0,2118.8818,0
80000.0,2,2.0,2.0,41.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,-81334.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,1.0,2.0,29.0,0.0,2.0,0.0,2.0,0.0,0.0,20300.088,23475.105,19835.014,17513.27,6415.1772,2874.5562,1526.3188,4500.0,0.0,0.0,0.0,0.0,0
200000.0,2,2.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,50893.586,42167.066,43255.445,37509.15,14856.009,10958.516,2749.0308,2078.7676,2024.2712,870.9961,500.0,577.66693,0
360000.0,2,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,48217.54,46460.277,102293.734,29585.26,22008.61,18298.082,2000.0,2000.0,1203.0155,2000.0,2802.3396,0.0,0
280000.0,1,3.0,2.0,27.871809,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,17253.176,18532.469,7446.216,39166.93,158.48462,390.0,368199.0,415552.0,400972.0,2000.0,184.94363,14995.064,0
70000.0,2,2.0,1.0,49.0,-1.0,-2.0,0.0,0.0,0.0,0.0,30580.092,48000.914,6023.8804,20940.125,64494.008,20898.23,8484.129,0.0,2.5059755,6501.2847,2000.0,2000.0,1
10000.0,2,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6921.8735,1942.4816,219.69197,948.0353,-81334.0,-150953.0,2000.0,1392.1962,0.0,0.0,0.0,0.0,0
10000.0,2,2.0,2.0,28.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,3017.8904,5996.0195,12214.553,1390.2461,2887.572,2697.9558,1030.7333,0.0,0.0,0.0,0.0,0.0,0
60000.0,1,3.0,2.0,29.0,1.0,0.0,2.0,7.0,0.0,0.0,110977.95,248442.73,442791.53,118794.03,79757.84,35931.24,2000.0,1799.8293,0.0,3796.537,2000.0,5000.0,1
10000.0,2,2.0,2.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,67925.55,73667.22,15093.085,31146.64,15312.712,3351.753,2122.6287,0.0,594.5235,0.0,0.0,0.0,1
20000.0,1,2.0,2.0,30.0,8.0,7.0,2.0,7.0,0.0,2.0,542.89465,1637.4224,13903.655,0.0,1002.1539,1105.6445,0.0,3600.0,0.0,0.0,0.0,0.0,1
30000.0,1,1.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,38280.402,51340.473,40776.406,38555.195,46727.28,197558.84,2448.6338,1708.515,4632.086,1440.012,6000.0,1000.0,0
120000.0,2,2.0,2.0,21.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,0.0,2760.0498,8211.597,0.0,0.0,0.0,0.0,390.0,1000.0,0
190000.0,2,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11962.965,10838.867,29103.844,20167.035,46984.953,77330.13,2200.0,5603.7593,3005.0122,2890.5603,10000.0,780.0,0
220000.0,1,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,45976.45,51095.043,44342.32,24775.16,16071.31,6044.422,6000.0,3064.2104,2000.0,762.4701,239.02766,0.0,0
40000.0,2,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,8697.85,8690.466,14467.269,9834.534,17412.479,19793.271,0.0,390.0,198.72813,71.07591,1107.8921,0.0,0
120000.0,1,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,60302.676,54387.41,35520.258,67457.32,46094.65,20203.82,3448.4795,1765.6729,1460.3403,3100.0,499.58664,2350.3984,0
50000.0,1,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,3670.2297,7943.0854,330.45618,4033.0557,19915.11,0.0,0.0,0.0,0.0,1000.0,4096.087,1
80000.0,1,6.0,1.0,37.0,0.0,0.0,2.0,7.0,2.0,2.0,7817.4062,11897.771,780.0,9943.186,4920.616,169.5328,2000.0,0.0,1000.0,0.0,0.0,3000.0,1
200000.0,2,1.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,2007.0133,4269.2246,-3.778732,2509.101,780.0,0.0,1500.0,0.0,2000.0,0.0,416.37183,5345.088,1
100000.0,1,2.0,1.0,43.0,0.0,0.0,0.0,7.0,0.0,0.0,7409.9478,7491.242,1526.7043,3220.0454,6704.262,0.0,2227.97,0.0,0.0,0.0,0.0,1800.0,1
180000.0,2,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,132348.05,131149.27,163218.06,147047.94,69224.39,39093.3,8311.178,7532.0327,6000.0,4000.7673,5200.788,10807.153,0
110000.0,1,2.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,74947.195,50195.01,82448.67,88465.38,23948.809,15368.469,2659.885,2000.0,1500.0,1000.0,2494.7285,2335.5208,0
130000.0,2,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,61616.984,141845.95,49174.938,97805.586,95988.35,131204.64,6000.0,7100.1636,6982.224,5000.0,5000.0,4000.3726,0
30000.0,2,0.0,2.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,19374.66,39826.082,20925.383,19270.049,46470.89,111722.22,5000.0,905.7687,3157.4824,3007.8635,10973.755,5000.0,1
100000.0,1,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,7464.7163,18930.158,25997.764,43842.277,33393.6,56504.56,1372.2722,3000.0,23994.207,0.0,2000.0,1000.0,1
50000.0,2,3.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,99922.49,58291.4,88768.57,53495.188,49110.81,25386.736,4773.3193,2620.691,2000.0,2914.4624,3489.4927,10000.0,0
10000.0,1,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7969.107,18631.441,18590.621,10917.301,13774.277,49258.832,2037.4404,1000.0,3000.0,0.0,1259.2034,0.0,1
10000.0,1,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,25020.69,19816.42,18266.373,12242.697,17314.916,23208.422,1500.0,1320.1818,0.0,1278.5421,393.1992,0.0,0
250000.0,2,2.0,1.0,29.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,9500.664,2990.3438,11372.336,13538.798,12107.483,2422.3418,5029.1235,3166.4236,2500.0,432130.0,4181.5405,3057.9185,0
800000.0,1,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,57025.637,56208.68,91826.47,49454.938,26995.176,12882.015,18844.312,5025.5303,11107.35,3002.3342,6068.0645,3433.2312,0
441242.5,2,2.0,0.0,30.0,0.0,0.0,0.0,-1.0,0.0,0.0,39523.06,26430.291,45792.523,40006.66,11220.646,15123.607,15835.351,8000.0,6000.0,20053.826,3000.0,0.0,0
100000.0,1,1.0,1.0,53.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,2201.3037,-152.46812,-150953.0,0.0,1697.5442,0.0,1000.0,0.0,0.0,0
170000.0,1,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,50890.246,39707.695,29586.453,86690.664,33129.418,26370.293,4000.0,3000.0,4349.057,3000.0,3000.0,2000.0,0
90000.0,2,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,103341.88,103211.66,129160.5,111618.82,110827.68,60848.9,5481.4634,5000.0,3000.0,5125.345,5000.0,11979.709,0
50000.0,1,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,45503.38,65157.48,169051.58,436144.97,222055.48,961664.0,1473.5265,3000.0,2295.772,1500.0,3500.0,0.0,1
50000.0,2,0.0,2.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.6376543,6187.0063,0.0,0.0,8149.2524,31093.977,1500.0,0.0,0.0,0.0,1072.0883,0.0,0
50000.0,2,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.1875,4931.388,6696.5444,0.0,1591.8036,6003.6396,4000.0,2500.0,1194.6168,0.0,920.75073,0.0,0
20000.0,2,2.0,1.0,79.0,1.0,0.0,0.0,0.0,2.0,0.0,17366.871,21284.863,16736.795,25583.914,56135.62,55901.76,1640.6708,3101.2568,2500.0,0.0,2000.0,1035.9072,1
180000.0,2,1.0,2.0,21.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,0.0,-25443.0,9793.76,9072.891,0.0,390.0,2000.0,0.0,3917.8193,737.1147,2000.0,0
160000.0,1,3.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,10094.785,17290.094,20877.084,26803.277,20602.834,15464.093,0.0,2000.0,1500.0,0.0,500.07913,600.0,0
90000.0,1,2.0,1.0,21.0,8.0,2.0,0.0,0.0,-1.0,-1.0,31207.855,16878.533,38296.492,11500.843,0.0,-150953.0,0.0,28864.367,0.0,5000.0,0.0,0.0,0
679019.94,1,2.0,1.0,38.0,-2.0,-1.0,-2.0,-2.0,-1.0,0.0,574.3088,0.0,3898.322,13306.728,0.0,0.0,4500.0,2584.782,3000.0,3000.0,957.18787,49.13777,0
500000.0,1,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,96084.39,95394.625,89968.71,248919.4,70384.664,20646.205,23622.33,415552.0,10000.0,5289.2837,4100.0,10000.0,0
140000.0,1,1.0,2.0,49.0,3.0,-1.0,-2.0,-2.0,-2.0,-2.0,-165580.0,0.0,-25443.0,-54101.785,-81334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100000.0,2,2.0,2.0,54.0,8.0,0.0,-1.0,-2.0,-2.0,-1.0,3955.5476,0.0,-159.11147,0.0,0.0,-150953.0,0.0,0.0,0.0,1840.1556,0.0,1000.0,1
170000.0,2,3.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,40270.04,29024.633,75827.23,68697.51,27339.701,26935.846,199.92456,2735.3125,2000.0,1453.8618,1500.0,1000.0,0
180000.0,1,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,66083.74,53054.69,63684.92,86549.86,17573.512,3789.8665,3500.0,2153.6265,2000.0,801.8645,1261.8326,3000.0,0
100000.0,1,1.0,2.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,40041.64,39030.92,44594.062,47126.207,27442.285,21964.316,2100.0503,2000.0,3000.0,1813.2283,1000.0,0.0,0
150000.0,1,0.0,2.0,28.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,949.74255,-25443.0,4585.1914,1392.1605,325.29434,0.0,0.0,0.0,577.59595,0.0,1000.0,1
800000.0,2,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,746814.0,743970.0,578971.0,891586.0,927171.0,190313.4,368199.0,415552.0,400972.0,432130.0,330982.0,422000.0,0
150000.0,2,0.0,2.0,27.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,187.19041,2743.3354,672.0768,2090.3777,1189.6448,901.81464,720.98126,0.0,0.0,1900.0,3000.0,1
150000.0,1,1.0,1.0,40.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,-33350.0,-25443.0,2416.7866,0.0,929.00543,0.0,0.0,0.0,0.0,771.1982,529.24286,0
180000.0,2,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4899.7563,7006.5273,501.63824,0.0,1801.0406,1089.9612,3000.0,2100.0,579.30896,0.0,114.734184,780.0,0
90000.0,1,3.0,1.0,45.0,0.0,0.0,0.0,2.0,0.0,2.0,746814.0,290956.62,84595.18,891586.0,379157.12,30693.803,2027.3442,0.0,0.0,2000.0,1000.0,2599.854,1
270000.0,2,0.0,2.0,29.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,1505.6272,488.16516,14041.342,0.0,4642.177,0.0,0.0,2199.467,0.0,356.08112,0.0,1
100000.0,1,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,95963.336,107844.25,55918.133,69599.04,134128.52,46187.254,3013.0222,1503.4077,1323.6143,4000.0,1000.0,5000.0,0
10000.0,1,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,18447.787,15574.616,5131.968,19379.969,17988.445,29408.215,1000.0,190.46329,2813.4885,888.3925,500.0,456.6936,0
210000.0,2,0.0,2.0,30.0,-2.0,-1.0,-1.0,0.0,0.0,-2.0,7536.703,24477.459,12981.281,44034.3,20507.578,24133.635,368199.0,415552.0,400972.0,14034.761,5543.254,19698.994,0
30000.0,1,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,66171.336,66367.8,53937.137,47059.23,50031.27,66384.72,5000.0,2000.0,3400.1223,2305.9548,2109.4688,4000.0,0
10000.0,1,2.0,0.0,79.0,8.0,0.0,0.0,7.0,8.0,0.0,3322.9443,1498.8667,17283.695,1197.2454,18812.637,11083.299,0.0,415552.0,0.0,0.0,1702.3458,0.0,1
60000.0,2,2.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,59275.348,49036.906,25246.111,31282.25,63833.652,27961.02,4783.3877,1659.0591,3.2411532,115189.08,3693.9695,3000.0,0
20000.0,1,2.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,21810.926,17234.84,1198.4968,48012.36,780.0,0.0,3611.9966,4910.962,1194.5962,0.0,0.0,0.0,0
70000.0,2,3.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,7.0,1240.0632,0.0,4432.819,582.4825,17363.531,20198.312,766.64636,806.87164,0.0,791.74884,1600.0,416.0,0
170000.0,2,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10956.574,14284.134,28834.688,4927.408,10501.66,13402.954,895.77747,1500.0,0.0,6000.0,5000.0,422000.0,1
110000.0,2,3.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,106358.44,54944.316,100604.99,80570.26,33524.957,21110.893,3908.8018,2987.9321,2000.0,2082.9133,5041.6,18002.59,0
20000.0,2,3.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.24,2818.9983,0.0,1467.6547,19879.732,15059.115,0.0,0.0,1000.0,1500.0,1337.6378,3010.9275,0
270000.0,2,2.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,249655.42,103437.875,102169.9,58699.51,37916.395,30814.41,368199.0,5000.0,8000.0,2252.108,4318.5767,4021.1748,0
10000.0,2,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18402.637,16394.771,11205.742,15511.969,4871.5225,1379.802,173.43149,0.0,0.0,0.0,0.0,0.0,0
80000.0,1,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,108203.51,159385.61,364867.0,53559.21,146908.36,141222.5,14000.21,3000.0,5000.0,3753.1533,330982.0,9365.392,0
50000.0,2,6.0,1.0,28.0,-2.0,-2.0,0.0,0.0,0.0,0.0,2220.1711,464.32864,0.0,0.0,4490.2715,316.0,1575.9528,0.0,0.0,432130.0,0.0,1519.0962,0
10000.0,1,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,777.7647,5354.345,3675.1914,3393.3635,9765.515,25063.646,1504.1056,196.27246,3454.9905,0.0,4244.106,500.0,1
100000.0,1,6.0,2.0,28.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,3731.5854,1585.6392,-491.55536,3467.6094,325.25552,0.0,1840.945,0.0,0.0,1500.0,0.0,2599.5662,0
140000.0,2,1.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,-1.0,46428.473,90463.6,70115.99,51733.26,43109.62,23143.281,6030.55,6000.0,4000.0,2863.7656,4301.4585,5000.0,0
50000.0,2,1.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,131036.67,743970.0,175769.8,891586.0,927171.0,961664.0,7144.969,1137.8186,2004.985,2429.6365,5000.0,5000.0,1
180000.0,2,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.735,3386.6626,13732.271,8672.512,4041.323,2917.3408,0.0,1608.3127,1099.4166,0.0,176.74638,0.0,0
50000.0,1,2.0,2.0,33.0,0.0,0.0,0.0,2.0,2.0,0.0,12661.177,27223.082,22665.117,14724.223,40585.06,31569.309,2086.4043,0.0,1000.0,0.0,4403.002,5000.0,1
80000.0,2,3.0,2.0,28.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,-240.5474,0.0,631.66547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,7875.234,9037.696,22643.842,4077.6924,19722.13,24231.975,3000.2007,12000.853,9970.202,0.0,330982.0,1403.6532,0
180000.0,1,2.0,1.0,43.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2130.0112,3687.377,-25443.0,12230.8,0.0,0.0,6000.0,155.91464,3001.9082,0.0,0.0,0.0,1
340000.0,1,2.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,288279.66,743970.0,578971.0,891586.0,927171.0,961664.0,368199.0,415552.0,8302.402,15830.395,330982.0,10000.171,0
10000.0,2,2.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,9260.831,9868.062,12323.647,9130.239,18256.53,25359.967,0.0,1099.5822,1030.9747,0.0,599.67224,0.0,0
360000.0,1,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,45655.97,30730.447,27429.258,170721.67,29972.05,12565.044,2200.0,7997.3647,3500.0,5000.0,442.88574,0.0,0
100000.0,2,2.0,3.0,26.0,0.0,0.0,0.0,0.0,-2.0,0.0,3840.7478,4801.784,0.0,2322.165,1843.9666,2720.9045,0.0,0.0,0.0,8000.0,0.0,2506.9307,1
180000.0,1,2.0,2.0,42.0,-1.0,0.0,0.0,0.0,0.0,0.0,17757.705,4245.9775,5112.374,991.5054,-81334.0,-150953.0,6357.3906,4799.639,1000.0,0.0,0.0,192.51932,0
360000.0,2,2.0,1.0,79.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,21203.576,7744.3154,-25443.0,2665.341,0.0,-150953.0,0.0,0.0,0.0,603.9016,0.0,2000.0,0
150000.0,2,5.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,86664.56,50996.266,76088.65,113241.66,84624.445,88517.305,2361.5044,60220.83,3500.0,432130.0,4500.0,2000.0,0
270000.0,1,2.0,2.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,149929.4,743970.0,213899.97,132605.98,927171.0,961664.0,50589.57,6000.0,37666.59,5000.0,330982.0,5000.0,1
140000.0,2,3.0,2.0,21.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,499.05862,659.2515,8512.32,5694.2256,17821.957,20425.178,1300.0,2200.0,1000.0,0.0,2000.0,637.2773,0
80000.0,1,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,43002.61,63769.383,36273.047,54093.25,31752.543,45534.473,3245.839,3000.0,5000.0,1500.0,2000.0,1000.0,0
20000.0,1,5.0,0.0,40.0,1.0,0.0,0.0,0.0,2.0,0.0,48192.77,76755.77,223693.25,891586.0,109290.234,123560.3,11000.0,8213.787,5500.0093,3000.0,3000.0,3542.8196,1
120000.0,1,2.0,0.0,79.0,1.0,0.0,0.0,0.0,0.0,2.0,77427.12,80467.67,79405.75,67895.4,927171.0,99736.19,3041.1975,7000.0,1163.1718,9529.973,1500.0,252.9534,1
210000.0,2,2.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,71881.875,64454.715,66443.35,68593.92,47506.49,81141.41,4158.778,4000.0,3002.2847,4198.557,3679.149,2904.137,0
210000.0,1,0.0,2.0,25.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-165580.0,390.0,0.0,0.0,798.6012,7531.798,0.0,0.0,0.0,124.437386,3215.1758,3000.0,0
220000.0,1,3.0,2.0,45.0,8.0,0.0,2.0,7.0,0.0,7.0,149684.97,251212.95,141706.61,891586.0,135729.03,55300.12,3058.415,415552.0,0.0,432130.0,3000.0,2500.0,0
10000.0,1,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5024.0254,1921.6414,7244.9,5122.0195,798.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155180.75,2,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,47427.066,62594.285,58425.8,33873.723,70498.52,107118.09,2278.7644,2500.0,2012.5692,3031.3608,2052.3645,1557.2704,0
180000.0,2,2.0,2.0,34.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,-33350.0,564.9179,6562.1157,315.88474,0.0,2960.6492,5000.0,2078.2913,25633.223,2500.0,4393.863,0
280000.0,2,2.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,12235.281,3083.2869,11866.816,2794.4153,857.51917,0.0,3499.5881,5000.0,390.0,0.0,1568.0996,0.0,1
