,PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
22785,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22786,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,14.0,N,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,3.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22787,15.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22788,25.0,0.0,1.0,0,2.0,2.0,0.0,Y,2.0,0.0,N,1.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22789,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,11.0,N,1.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22790,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,6.0,N,1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22791,5.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,4.0,N,0.0,700.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22792,1.0,0.0,1.0,1,1.0,14.0,0.0,Y,5.0,0.0,N,0.0,202.30804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,2.0,N,0,0
22793,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,427.0322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22794,10.0,0.0,1.0,0,1.0,3.0,0.0,Y,1.0,0.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22795,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,13.0,N,0.0,1312.1176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22796,25.0,0.0,1.0,0,2.0,1.0,0.0,Y,1.0,1.0,N,0.0,391.00266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22797,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,228.0,N,1.0,770.1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22798,10.0,0.0,1.0,0,4.0,0.0,0.0,N,1.0,0.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22799,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,7.0,N,1.0,717.15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22800,15.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,2.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22801,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,30.0,N,1.0,800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22802,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,20.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22803,15.0,0.0,1.0,1,2.0,0.0,0.0,N,1.0,0.0,N,1.0,611.6781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,2.0,N,1,0
22804,10.0,0.0,1.0,0,1.0,2.0,0.0,Y,1.0,20.0,N,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22805,5.0,0.0,1.0,0,4.0,0.0,0.0,Y,1.0,20.0,N,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,2.0,N,1,0
22806,15.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,20.0,N,1.0,661.7432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22807,25.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,4.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22808,10.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,10.0,N,1.0,444.60495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22809,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,2.0,N,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22810,25.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,10.0,N,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22811,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,24.0,N,0.0,637.2157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22812,25.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,0.0,N,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22813,20.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22814,15.0,0.0,1.0,0,1.0,2.0,0.0,N,1.0,1.0,N,1.0,1356.3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22815,5.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,692.2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22816,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,5.0,N,1.0,488.86703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22817,20.0,0.0,1.0,0,2.0,1.1999254,0.0,N,1.0,20.0,N,1.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22818,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,5.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22819,1.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,3.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22820,10.0,0.0,1.0,0,1.0,1.0,0.0,Y,1.0,4.0,N,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
22821,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,42.0,N,1.0,382.95145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22822,10.0,0.0,1.0,0,2.0,2.0,0.0,N,1.0,13.0,N,0.0,510.0,6136.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22823,5.0,0.0,1.0,0,2.0,4.0,0.0,Y,1.0,1.0,N,1.0,611.63745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22824,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,9.0,N,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22825,15.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,7.0,N,1.0,576.4241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22826,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,1.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22827,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,1.0,N,1.0,489.38763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22828,25.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,0.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22829,15.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,2.0,N,1.0,829.8816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22830,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,26.0,N,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22831,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,1.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22832,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,5.0,N,0.0,950.8753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22833,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,32.0,N,1.0,700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22834,1.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,447.5551,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22835,10.0,0.0,1.0,0,4.0,0.0,0.0,Y,1.0,3.0,N,1.0,648.35974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22836,15.0,0.0,1.0,0,2.0,2.0,0.0,N,1.0,16.0,N,1.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,3.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22837,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,5.0,10.0,N,1.0,415.40372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22838,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,5.0,5.8346634,N,1.0,350.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22839,5.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,5.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22840,15.0,0.0,1.0,0,2.0,2.0,0.0,N,1.0,0.0,N,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22841,20.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,440.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,7.0,N,1,0
22842,15.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,Y,0.0,2.0,0.0,0.0,0.0,0.0,7.0,N,1,0
22843,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,6.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22844,15.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,7.0,N,1.0,381.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22845,1.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,1.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22846,25.0,0.0,1.0,0,1.0,0.0,0.0,N,1.0,1.0,N,1.0,494.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,7.0,N,1,0
22847,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,28.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22848,10.0,0.0,1.0,0,7.0,2.0,0.0,N,1.0,11.0,N,1.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22849,15.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,0.0,N,1.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22850,25.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,12.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22851,15.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,2.0,N,1.0,624.40735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22852,25.0,0.0,1.0,1,2.0,1.0,0.0,Y,1.0,3.0,N,1.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,5.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22853,5.0,0.0,1.0,0,7.0,1.0,0.0,N,1.0,20.0,N,1.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22854,15.0,0.0,1.0,0,1.0,3.0,0.0,Y,3.0,0.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22855,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,11.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22856,25.0,0.0,1.0,0,2.0,0.0,0.0,Y,5.0,0.0,N,1.0,494.60504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22857,1.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,14.0,N,0.0,350.0,6136.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22858,5.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,5.0,N,1.0,466.30057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22859,10.0,0.0,1.0,1,1.0,0.0,0.0,N,5.0,8.0,N,1.0,707.36847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22860,10.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,228.0,N,1.0,483.91614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22861,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,0.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22862,20.0,0.0,1.0,0,7.0,1.0,0.0,Y,1.0,228.0,N,1.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22863,25.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,25.0,N,1.0,350.0,6136.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22864,15.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,27.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22865,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,418.51944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22866,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,13.0,N,1.0,513.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
22867,5.0,0.0,1.0,1,1.0,2.0,0.0,Y,1.0,3.0,N,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22868,10.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,7.0,N,1.0,464.71954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22869,10.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,20.0,N,1.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22870,10.0,0.0,1.0,0,2.0,0.0,0.0,N,1.0,25.0,N,1.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22871,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,15.0,N,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22872,20.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,10.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22873,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,11.0,N,1.0,684.82513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,1.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22874,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,10.0,N,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22875,10.0,0.0,1.0,1,4.0,1.0,0.0,Y,1.0,15.018562,N,1.0,800.0,6136.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,Y,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22876,1.0,0.0,1.0,0,2.0,2.0,0.0,Y,1.0,10.0,N,1.0,519.85754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22877,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,5.0,10.0,N,1.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22878,10.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,35.0,N,1.0,680.9521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,0,0
22879,20.0,0.0,1.0,0,4.0,2.0,0.0,Y,1.0,22.0,N,1.0,752.98486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22880,5.0,0.0,1.0,0,1.0,0.0,0.0,Y,2.0,2.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,2.0,N,1,0
22881,25.0,0.0,1.0,0,2.0,2.0,0.0,N,1.0,228.0,N,1.0,1537.5962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,0,1
22882,15.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,1.0,N,1.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22883,20.0,0.0,1.0,0,1.0,0.0,0.0,Y,1.0,2.0,N,1.0,397.85577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,N,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22884,25.0,0.0,1.0,1,2.0,0.0,0.0,Y,1.0,228.0,N,1.0,695.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22885,25.0,0.0,1.0,1,1.0,0.0,0.0,Y,1.0,8.0,N,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,N,Y,0.0,2.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22886,10.0,0.0,1.0,0,2.0,0.0,0.0,Y,1.0,12.0,N,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
22887,15.0,0.0,1.0,1,2.0,2.0,0.0,Y,1.0,228.0,N,0.0,198183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Y,Y,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,1
22888,10.0,0.0,1.0,0,2.0,3.0,0.0,Y,1.0,19.0,N,1.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,N,0.0,4.0,0.0,0.0,0.0,0.0,1.0,N,1,0
