LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
210000.0,1.0,0.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,36650.742,15291.957,80625.39,64287.1,31665.428,137549.95,10056.185,2763.1128,17086.352,20000.0,11805.369,5512.6685,0
140000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,2.0,0.0,55457.527,53136.406,60350.51,88000.734,927171.0,527711.0,5000.0,1612.6185,1433.9202,5315.5293,2211.7595,1448.1251,0
120000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,53762.26,102077.266,63110.938,87902.695,19947.955,25031.537,3000.0,4442.258,896040.0,1002.82,3901.695,2500.0,0
180000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,48018.375,156552.08,855086.0,891586.0,52041.15,108532.72,11000.0,1215471.0,896040.0,2000.0,426529.0,2798.7769,0
70000.0,1.0,2.0,2.0,25<=x<=65,0.0,7.0,0.0,2.0,8.0,0.0,49907.906,25611.373,48043.76,59325.98,51956.098,74251.06,1785.7361,706.10034,985.7332,0.0,1500.0,3500.0,1
20000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,5354.8706,9354.864,17340.865,18119.94,16767.975,13665.058,1586.2924,0.0,700.0,0.0,1004.6871,1500.0,0
320000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,102786.65,264656.03,120018.92,113265.805,66265.56,86940.984,873552.0,1215471.0,10328.718,3537.1777,5180.772,11370.956,0
120000.0,2.0,0.0,1.0,25<=x<=65,0.0,0.0,0.0,-2.0,-2.0,-2.0,21711.676,54001.61,774.19116,-50616.0,780.0,-150953.0,732.9153,0.0,164.03876,0.0,0.0,0.0,0
100000.0,1.0,2.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,7522.399,3271.161,9966.178,2869.3748,9740.712,1112.055,2300.0,9210.216,896040.0,7575.6753,2000.0,12817.181,0
130000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,169863.81,133322.48,113682.766,30756.152,29850.617,58610.566,4111.831,7404.3057,3000.0,1042.0494,4000.0,0.0,0
500000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,80555.86,138245.2,93450.19,69369.484,27305.877,61139.938,11382.378,4846.8955,2000.0,4200.004,25591.4,8577.84,0
80000.0,2.0,2.0,2.0,25<=x<=65,0.0,-1.0,0.0,0.0,0.0,0.0,92967.34,152060.84,65641.41,50249.664,75237.21,30942.004,6008.932,6232.992,1728.0359,2600.0,336.50848,1000.0,0
120000.0,2.0,1.0,0.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,3617.2373,0.0,-81334.0,831.6313,0.0,0.0,0.0,0.0,0.0,0.0,1
80000.0,2.0,2.0,1.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,-50616.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,0
320000.0,2.0,2.0,2.0,25<=x<=65,0.0,-1.0,0.0,0.0,0.0,8.0,109273.57,671563.0,855086.0,891586.0,927171.0,527711.0,5824.0464,1215471.0,9538.055,281225.0,3194.1526,396.0,0
50000.0,2.0,2.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,15023.274,4293.3525,11387.413,8576.23,6527.4424,12738.868,1303.1702,1750.2787,0.0,7110.35,3000.0,0.0,0
10000.0,2.0,6.0,1.0,x<25 or x>65,8.0,0.0,0.0,2.0,0.0,0.0,23411.092,10399.398,3109.577,2317.2869,6899.2827,5452.514,1031.045,0.0,0.0,0.0,0.0,0.0,0
260000.0,2.0,1.0,2.0,25<=x<=65,-2.0,0.0,0.0,0.0,-1.0,-2.0,10650.218,4076.3809,17239.059,-50616.0,-81334.0,-150953.0,3010.9968,676142.75,2700.0,0.0,0.0,1500.0,0
150000.0,2.0,3.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,2.0,245086.48,671563.0,855086.0,891586.0,927171.0,134507.1,4000.0,1215471.0,896040.0,15226.893,5000.0,2100.0,0
260000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,60983.04,25975.898,62465.266,54550.027,28864.164,62808.125,4598.649,3000.0,1000.0,9994.955,2000.0,2086.7046,0
452229.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,-1.0,-1.0,66858.68,28897.629,13008.719,17705.75,23466.385,11778.33,1837.9199,5000.0,896040.0,7299.997,426529.0,755.3295,0
210000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,33057.04,44012.723,143581.38,200826.67,22748.324,29535.998,3084.7659,3200.0,4288.2993,1500.0,3000.0,1142.8304,0
90000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,118638.664,93702.78,73774.5,45457.492,162107.64,527711.0,5836.4033,2519.3196,5256.5005,7057.5874,10000.0,596.4063,0
230000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,8.0,42571.227,60278.457,13338.985,41626.945,91575.58,17757.576,1461.5679,1253.3616,896040.0,2454.8892,390.0,1300.0,0
150000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,70490.555,35913.324,26332.309,22325.176,25508.19,19697.303,390.0,1627.5139,2464.7864,1500.0,2337.2837,4.93831,0
130000.0,2.0,1.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-26214.0,1442.605,-50616.0,-81334.0,-150953.0,0.0,0.0,0.0,0.0,0.0,0.0,1
500000.0,2.0,3.0,0.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,140648.52,671563.0,855086.0,891586.0,927171.0,102523.34,8505.504,1215471.0,3934.7886,7191.9707,2300.0,3599.8484,0
130000.0,1.0,3.0,1.0,25<=x<=65,-1.0,0.0,-1.0,0.0,0.0,-1.0,473.39322,-26214.0,0.0,486.0351,444.82733,1492.8458,0.0,5726.3936,0.0,0.0,1566.1692,2200.0,0
15116.819,1.0,2.0,2.0,25<=x<=65,1.0,0.0,0.0,0.0,0.0,0.0,8383.151,14468.509,15147.192,18522.164,9407.711,1322.7096,1503.1935,0.0,1000.0,0.0,0.0,382.4011,0
200000.0,1.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,-0.9684737,-1.0,-1.0,40450.562,25788.615,81542.03,25839.826,1123.116,18215.69,13241.148,4200.0,163720.0,900.0,4500.0,2000.0,0
50000.0,1.0,2.0,1.0,x<25 or x>65,1.5407674,-2.0,-2.0,-1.0,-1.0,-2.0,2468.1768,-26214.0,838.9767,9706.425,2044.8446,2772.9187,0.0,1967.6307,0.0,0.0,5000.0,2200.0,1
800000.0,2.0,2.0,3.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,0.0,0.0,5999.363,-81334.0,-150953.0,1209.241,1600.0,1095.9836,0.0,1432.4719,0.0,0
140000.0,2.0,2.0,2.0,x<25 or x>65,0.0,0.0,0.0,0.0,0.0,0.0,113123.164,73530.445,63096.293,53707.73,112111.99,66365.33,2148.5732,8188.569,1234.1185,5176.621,2147.4675,5444.907,0
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,24751.166,25936.154,30745.33,27400.332,17050.229,20851.73,2000.0,925.23956,1151.1185,1075.1838,3368.2908,4503.3877,0
240000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,72511.33,49708.812,117348.055,96367.14,108282.22,204384.23,3000.0,2000.0,1971.7078,5000.0,15000.0,5000.0,0
100000.0,1.0,2.0,2.0,25<=x<=65,-1.0,0.0,-1.0,-2.0,-2.0,-2.0,41018.027,49452.383,4957.478,-50616.0,2400.0,88.37734,7500.0,1789.6055,1402.1276,1444.6729,0.0,64.83435,0
80000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,-0.986086,0.0,47841.438,50429.703,101946.266,67901.734,24268.492,19948.709,2269.0842,10213.306,19063.158,2000.0,3500.0,2122.1995,0
80000.0,2.0,2.0,2.0,x<25 or x>65,0.0,0.0,0.0,0.0,0.0,0.0,32364.203,26939.016,19005.854,16384.367,16456.719,17373.62,3000.0,2171.9976,1000.0,600.0,1073.527,2599.6775,0
180000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,86769.4,80116.664,173526.42,203206.52,48527.035,109527.375,3500.0,4112.847,6296.3726,3000.0,7219.7686,3039.2278,0
50000.0,1.0,2.0,2.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-1.0,2196.427,653.5473,2450.131,-50616.0,0.0,0.0,3006.6475,0.0,0.0,1700.4633,0.0,0.0,0
30000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,11928.285,20760.219,31458.229,24816.871,9991.631,12201.045,2400.0,1176.3541,1289.3887,167.40945,3000.0,0.0,0
10000.0,2.0,2.0,2.0,25<=x<=65,8.0,7.0,7.0,2.0,8.0,8.0,2260.6006,299.98666,0.0,28957.025,18055.371,217.03561,0.0,0.0,24.88061,0.0,0.0,0.0,0
220000.0,2.0,2.0,2.0,25<=x<=65,2.0,2.0,0.0,7.0,8.0,8.0,964511.0,671563.0,855086.0,130092.695,927171.0,527711.0,873552.0,6354.2446,3137.3264,16402.4,0.0,1000.0,1
170000.0,2.0,2.0,1.0,25<=x<=65,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,11889.519,1732.4828,165.61269,-50616.0,0.0,-150953.0,0.0,899.23224,0.0,700.0,0.0,0.0,0
90000.0,1.0,2.0,1.0,25<=x<=65,1.0,0.0,0.0,0.0,0.0,2.0,504511.25,671563.0,112845.03,30734.602,112961.56,29105.525,3000.0,3386.9211,1200.0,12546.097,826.78955,2500.0,1
160000.0,2.0,3.0,2.0,25<=x<=65,-2.0,2.0,2.0,0.0,-1.0,-2.0,40474.8,21239.082,10783.122,-50616.0,0.0,0.0,10005.154,1031.8499,0.0,390.0,0.0,1000.0,0
360000.0,1.0,0.0,1.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,9663.807,14067.093,2018.299,-50616.0,1376.6428,-150953.0,2744.9585,0.0,0.0,2022.6432,0.0,0.0,0
80000.0,2.0,2.0,2.0,x<25 or x>65,1.0,0.0,0.0,0.0,0.0,0.0,77424.68,46245.01,35383.49,27463.973,28263.963,48926.668,3300.0,1215471.0,5000.0,1858.3381,4836.3315,0.0,0
80000.0,2.0,6.0,1.0,25<=x<=65,0.0,0.0,0.0,-2.0,-2.0,-2.0,9010.337,3420.071,-573.9982,-50616.0,-81334.0,-150953.0,1083.3702,0.0,987.9197,0.0,0.0,0.0,0
210000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,-1.0,2.0,2.0,0.0,15815.678,20386.314,42773.277,45829.062,28216.951,20288.535,2280.1953,3000.0,1642.796,0.0,1882.5781,1600.0,1
310000.0,2.0,2.0,1.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1776.348,0.0,393.87036,631.7684,-1786.3478,0.0,0.0,5009.8306,0.0,0.0,0.0,0.0,0
100000.0,2.0,2.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,2832.661,3683.8042,2209.7393,2672.7253,1051.7543,3109.5947,1131.4476,1000.0,0.0,0.0,0.0,2734.927,1
260000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,32238.783,29052.832,66401.164,45906.23,15453.866,19158.795,4000.0,8000.0,2000.0,296.2445,1500.0,2000.0,0
200000.0,2.0,2.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,15479.996,18546.928,7684.0273,5863.129,2227.4116,4865.5405,2507.6445,3000.0,4496.307,2500.0,426529.0,2000.0,0
50000.0,1.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,38236.082,27029.248,44788.188,45705.49,80494.74,28311.418,974.87225,3570.551,1545.7532,3100.0,0.0,0.0,0
200000.0,2.0,2.0,2.0,25<=x<=65,0.0,2.0,0.0,2.0,0.0,0.0,1214.8326,-26214.0,10815.726,7172.7993,1409.2244,2979.8372,1500.0,1616.558,380.0,2500.0,1711.2584,0.0,1
30000.0,2.0,2.0,1.0,25<=x<=65,2.0,7.0,7.0,0.0,0.0,0.0,77982.62,27809.15,21301.674,3016.8225,14755.365,20052.465,1213.0264,2000.0,2158.7192,1674.2098,2356.185,0.0,1
120000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,2.0,0.0,21138.203,10924.024,7788.7036,29977.756,27654.117,25441.059,0.0,0.0,1000.0,0.0,1600.0,0.0,0
30000.0,2.0,2.0,1.0,25<=x<=65,8.0,2.0,2.0,0.0,0.0,8.0,85903.17,46677.715,50597.43,23939.771,28690.605,22708.982,2146.763,2004.939,1004.4101,3800.0,0.0,0.0,1
140000.0,2.0,3.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,109143.81,69998.23,63474.97,55506.816,74184.4,38883.37,2463.176,5953.0527,1000.0,5000.0,1296.7424,3374.2603,0
150000.0,2.0,2.0,1.0,25<=x<=65,-1.0,0.0,0.0,-2.0,-2.0,-2.0,65925.67,58051.043,18609.033,-50616.0,-81334.0,-3.4796803,3200.0,2300.0,1617.8904,0.0,0.0,0.0,0
160000.0,2.0,3.0,1.0,x<25 or x>65,2.0,2.0,2.0,2.0,0.0,0.0,51098.098,27585.346,6543.5537,915.5993,16692.738,9738.151,2265.339,1652.5891,2011.8422,20035.793,3138.792,0.0,0
140000.0,2.0,2.0,1.0,x<25 or x>65,0.0,0.0,0.0,7.0,0.0,0.0,44922.086,50306.82,35211.93,48779.47,62412.055,107480.64,316.0,3207.7666,1000.0,0.0,9223.966,3000.0,1
180000.0,2.0,2.0,0.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,94263.81,44193.78,54678.99,47659.098,60202.1,67095.414,2142.1167,3000.0,1200.0,2300.0,2000.0,2500.0,0
320000.0,1.0,2.0,0.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,964511.0,671563.0,855086.0,891586.0,927171.0,527711.0,9302.522,1215471.0,896040.0,281225.0,8000.0,1975.369,0
100000.0,2.0,0.0,2.0,x<25 or x>65,0.0,-1.0,0.0,0.0,0.0,2.0,-11545.0,0.0,0.0,10293.451,19418.668,677.62067,0.0,0.0,0.0,1000.0,0.0,0.0,0
130000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,39769.78,45721.69,31214.113,25010.844,14968.448,16380.718,4000.0,1872.1304,1319.2793,780.0,2000.0,1240.7091,0
360000.0,2.0,2.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-157264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.3453,0.0,0
150000.0,1.0,2.0,2.0,25<=x<=65,-1.0,0.0,-1.0,0.0,0.0,0.0,502.45877,1690.9545,10142.664,4400.686,6213.957,1350.5702,3000.0,2000.0,2000.0,1101.3752,2011.6797,1840.3992,1
50000.0,2.0,1.0,2.0,25<=x<=65,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,297.26123,10522.6045,0.0,4529.839,0.0,0.0,0.0,0.0,10000.0,0.0,1
210000.0,1.0,2.0,1.0,25<=x<=65,0.0,7.0,7.0,0.0,0.0,0.0,126682.03,246590.53,120170.84,62603.445,208749.47,121024.56,3408.773,1472.8368,2464.3774,10000.0,60545.793,3000.0,1
220000.0,1.0,1.0,1.0,25<=x<=65,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,219.81078,0.0,1084.9586,0.0,390.3907,0.0,0.0,0.0,0.0,1
800000.0,2.0,2.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,1305.1251,-81334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,2.0,0.0,8.0,93090.125,671563.0,114869.984,54841.62,81330.555,43863.36,8000.0,3727.8645,1136.9053,2004.6484,1100.0,1440.781,1
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,43682.145,22484.674,34111.01,29648.223,22243.076,20731.03,326.0,2000.0,2700.0,1728.3251,1499.8866,0.0,0
10000.0,1.0,2.0,1.0,25<=x<=65,8.0,0.0,0.0,0.0,0.0,0.0,31082.463,2810.8113,11567.114,17319.82,15913.436,13179.652,0.0,2277.7751,0.0,0.0,0.0,0.0,0
80000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,17788.658,13022.526,24660.357,19383.87,2148.0935,6941.4165,3500.0,953.5268,3536.0999,0.0,2533.698,6500.0,0
800000.0,2.0,2.0,1.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,14752.041,24204.844,31206.367,390.0,600.33496,1479.3158,4000.0,4501.03,599.16046,4095.3142,6326.863,0.0,0
100000.0,2.0,2.0,1.0,25<=x<=65,-1.0,-1.0,0.0,-2.0,-2.0,-2.0,3846.3457,3625.8972,1376.7166,-50616.0,-81334.0,-150953.0,1600.0,95.4759,0.0,0.0,0.0,0.0,0
30000.0,2.0,2.0,2.0,x<25 or x>65,0.0,0.0,0.0,0.0,0.0,0.0,50907.004,49163.094,33454.113,34114.062,36032.47,28220.297,1001.43536,3568.3247,8.900067,2254.6816,1074.9387,2000.0,0
20000.0,2.0,2.0,1.0,x<25 or x>65,0.0,0.0,0.0,-2.0,-1.0,-2.0,888.10815,0.0,8250.25,829.0145,0.0,992.66473,3016.9172,0.0,0.0,0.0,0.0,1635.207,0
80000.0,1.0,1.0,1.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,1022.34155,-81334.0,-11.115632,0.0,0.0,0.0,0.0,0.0,0.0,0
290000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,101702.766,88037.38,90069.07,154044.22,115313.74,111374.76,5840.0723,7045.6445,666.39215,5000.0,2000.0,10947.304,0
110000.0,1.0,3.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,2481.2317,0.0,-4.5202823,755.70264,5115.891,3151.7114,829.4736,1500.0,3299.7288,1005.39197,1198.4886,1000.0,0
280000.0,1.0,3.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,146446.33,671563.0,96861.125,67593.54,99574.19,68062.664,9004.754,18000.0,5000.0,9392.559,3060.6533,6230.5493,0
120000.0,1.0,2.0,2.0,25<=x<=65,-1.0,0.0,0.0,-1.0,0.0,-1.0,15242.839,3913.274,7675.4204,3329.545,368.5286,2995.4558,2274.087,1260.5553,3000.0,946.5046,139.66154,2647.0518,0
170000.0,2.0,1.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,780.0,3877.0315,0.0,1113.7965,0.0,1500.0,0.0,0.0,1499.9972,0.0,0
130000.0,2.0,1.0,1.0,25<=x<=65,0.0,2.0,2.0,2.0,0.0,0.0,6904.5483,7768.822,18811.941,13492.679,15004.044,34297.703,2186.8262,0.0,0.0,663.4942,426529.0,0.0,0
200000.0,1.0,1.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,877.1407,876.12604,0.0,-50616.0,3489.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
200000.0,1.0,2.0,2.0,25<=x<=65,-1.0,0.0,0.0,0.0,0.0,0.0,13015.718,12971.763,27447.748,3119.0505,88.87857,691.1665,3003.9824,2800.0,0.0,0.0,0.0,600.0,1
50000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,22677.102,30748.246,31783.355,28480.066,4162.5474,2936.2683,2000.0,2656.7087,1067.1808,502.11746,168.94505,0.0,0
10000.0,1.0,2.0,2.0,25<=x<=65,2.1994257,0.0,0.0,0.0,0.0,0.0,25374.059,24589.156,15013.32,20333.018,16677.037,6595.0205,0.0,1600.0,1758.4055,1159.6938,390.0,0.0,0
50000.0,2.0,2.0,1.0,25<=x<=65,0.0,2.0,2.0,0.0,0.0,8.0,24910.473,24534.986,35282.96,19499.51,29262.064,19186.695,4550.0693,0.0,0.0,2808.198,0.0,500.0,0
170000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,-1.0,0.0,0.0,0.0,32600.7,54142.113,41609.414,54308.543,48547.145,19429.98,2805.0203,1215471.0,896040.0,1287.8527,2942.8093,4508.1777,0
140000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,48667.277,92903.15,80301.33,91511.21,30511.738,53940.77,6757.444,5002.0884,12405.346,2000.0,5000.0,4586.058,0
230000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,64113.895,51013.152,59688.3,55760.348,19998.094,49075.43,3000.0,3051.348,1000.0,2017.0093,3600.0,2607.4324,0
450000.0,2.0,0.0,3.0,25<=x<=65,0.0,0.0,0.0,0.0,2.0,8.0,197369.36,671563.0,855086.0,891586.0,927171.0,527711.0,873552.0,2771.2053,2505.8792,281225.0,426529.0,4099.9346,0
390000.0,2.0,1.0,1.0,25<=x<=65,-1.0,0.0,0.0,0.0,0.0,0.0,60290.707,50764.465,109646.63,94690.31,108436.99,286664.25,28999.168,7002.3364,896040.0,13632.951,426529.0,65242.023,0
150000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,60184.117,60528.746,173160.58,236405.83,140378.75,50393.082,2000.0,3300.0,3396.4844,3019.397,2010.1273,2000.0,0
50000.0,2.0,1.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,-1.0,-2.0,-11545.0,-26214.0,-3288.5369,9378.066,390.0,6537.3105,0.0,0.0,0.0,0.0,1500.0,0.0,0
100000.0,2.0,2.0,3.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,27613.47,45895.418,29831.674,43966.133,60182.09,66598.07,4173.436,1834.9996,1000.0,1400.0,1500.0,1400.0,0
50000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,47070.953,66712.2,46398.43,64159.7,107716.15,93401.07,5000.0,3200.025,3200.0,1876.4967,1521.7247,2652.1423,0
210000.0,2.0,2.0,2.0,25<=x<=65,0.0,7.0,2.0,0.0,0.0,0.0,50896.69,61594.297,77247.56,18472.213,23039.809,40473.32,873552.0,1000.0,3000.0,0.0,1809.777,757.9435,1
210000.0,2.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,61320.59,19966.166,31259.885,27432.21,32207.707,58764.19,4200.0,2000.0,0.0,2300.0,2000.0,9699.143,0
30000.0,2.0,2.0,2.0,25<=x<=65,-1.0,0.0,0.0,-2.0,-2.0,-2.0,6330.5664,17908.639,3278.8347,-50616.0,-81334.0,-150953.0,2000.0,1000.0,1300.0,0.0,0.0,0.0,0
210000.0,2.0,1.0,2.0,25<=x<=65,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,1681.3546,0.0,0.0,425.17807,0.0,0.0,0.0,0.0,0.0,1011.93097,0
200000.0,1.0,0.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,40284.492,23452.158,55859.363,66581.8,29585.85,125315.0,5842.261,2252.4258,1800.0,3683.7136,3915.6802,5302.4746,0
90000.0,2.0,2.0,2.0,x<25 or x>65,1.0,0.0,0.0,7.0,0.0,-2.0,1230.3217,9052.956,7849.2925,14684.363,299.82443,4638.5806,1579.0151,3500.0,911.80707,0.0,22878.646,0.0,0
60000.0,2.0,2.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-11545.0,-26214.0,-157264.0,2317.3035,390.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0
180000.0,2.0,1.0,2.0,25<=x<=65,0.0,-2.0,-2.0,-2.0,-2.0,-1.0,-11545.0,-26214.0,-157264.0,18596.223,6654.184,595.25494,0.0,0.0,0.0,1000.0,1536.5443,0.0,0
80000.0,1.0,0.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,8.0,34151.566,34601.363,10866.539,16649.953,31402.324,14512.549,1006.0772,0.0,2026.1692,2000.0,0.0,1397.2312,0
160000.0,2.0,2.0,2.0,25<=x<=65,-1.0,-2.0,-2.0,-1.0,-2.0,0.0,4317.4956,8769.303,12884.166,495.9867,2332.6108,1987.2551,6342.607,4000.0,396.0,10000.0,2000.0,1763.5645,1
80000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,25276.004,6713.5757,17498.338,7499.1543,13859.46,5891.594,1500.0,2049.5078,1000.0,2000.0,1188.2296,2000.0,0
210000.0,1.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,92062.29,95425.46,78651.96,69524.56,120131.75,99622.805,4674.9507,7033.2676,3000.0,4000.0,3020.794,6000.0,0
220000.0,2.0,1.0,1.0,25<=x<=65,-1.0,0.0,0.0,0.0,0.0,-1.0,10297.828,11903.67,1911.573,603.1301,780.0,-150953.0,1715.8649,2318.4902,2020.9183,1109.999,0.0,922.08026,0
360000.0,2.0,2.0,2.0,25<=x<=65,-2.0,-1.0,0.0,-2.0,-1.0,0.0,23417.36,18066.148,439.71088,-129.02069,1599.5383,-150953.0,2000.0,780.0,7500.0,25020.86,0.0,0.0,0
90000.0,1.0,1.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,45744.29,29042.236,45019.25,17680.385,17809.957,9631.608,4884.7383,5661.338,1012.14386,6731.694,0.0,2000.0,0
150000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,39660.85,38412.4,14975.045,8193.005,27651.135,24292.35,6688.459,4000.0,896040.0,2723.1475,3506.087,342.9591,0
360000.0,2.0,2.0,3.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,147578.3,91886.88,78631.586,36176.484,30098.137,44509.887,873552.0,6013.5415,22016.182,3789.7156,6391.264,443001.0,0
70000.0,2.0,2.0,2.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,31933.904,27058.002,8921.521,15206.241,27414.666,47738.535,2200.0,3000.335,1083.9916,2000.0,1510.909,1000.0,0
110000.0,2.0,2.0,1.0,25<=x<=65,0.0,0.0,0.0,0.0,0.0,0.0,43623.68,26731.523,26965.062,28099.37,18520.205,12076.584,2395.794,2108.3433,0.0,889.72577,325.59076,5000.0,0
